Sum_PASSENGERS,AIRLINE_ID,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,MONTH
2012,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2012,6
3022,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2012,7
3255,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2012,8
2093,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2012,9
1223,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2012,10
1517,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2012,11
2017,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2012,12
2436,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,1
1471,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,2
1999,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,3
2074,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,4
2398,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,5
2529,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,6
2851,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,7
3659,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,8
2570,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,9
1075,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,10
1156,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,11
1763,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2013,12
2095,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,1
1344,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,2
1670,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,3
1764,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,4
2300,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,5
2133,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,6
2599,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,7
3048,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,8
1588,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,9
1001,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,10
898,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,11
1485,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2014,12
1970,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,1
1478,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,2
1668,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,3
1676,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,4
2465,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,5
2085,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,6
2716,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,7
3755,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,8
2224,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,9
1533,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,10
1351,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,11
2108,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2015,12
2157,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,1
1313,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,2
1825,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,3
1714,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,4
1714,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,5
1348,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,6
2177,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,7
3095,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,8
1634,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,9
859,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,10
837,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,11
1137,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2016,12
1475,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,1
875,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,2
1188,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,3
1312,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,4
1354,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,5
1378,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,6
1619,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,7
2293,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,8
1477,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,9
990,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,10
729,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,11
1018,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2017,12
1261,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,1
636,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,2
1011,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,3
1237,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,4
992,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,5
1038,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,6
1774,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,7
2410,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,8
1298,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,9
805,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,10
956,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,11
1096,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2018,12
1717,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,1
982,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,2
1142,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,3
880,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,4
962,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,5
391,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,7
2324,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,8
818,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,9
623,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,10
701,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,11
1075,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2019,12
1345,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2020,1
1117,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2020,2
842,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2020,3
426,19533,National Aviation Company of India Limited d/b/a Air India,HYD,"Hyderabad, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2020,6
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,ATL,"Atlanta, GA",GA,Georgia,US,United States,2018,12
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,12
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,1
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,3
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,4
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2006,11
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2006,12
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2007,1
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2007,2
0,19572,Singapore Airlines Ltd.,BLR,"Bangalore, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2007,3
0,19572,Singapore Airlines Ltd.,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,4
0,19572,Singapore Airlines Ltd.,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,5
0,19572,Singapore Airlines Ltd.,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,6
0,19572,Singapore Airlines Ltd.,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,7
